Description,Latitude,Location,Longitude,Price,Title,Url
"POND'S Morning Refresh, Citrus & Cucumber, Wet Towelettes. For cleansing and exfoliating. Each Towelette contains exfoliating micro-beads. There are five Towelettes in each package, and I have three packages. I'm selling all three packages for $5. Each package is brand new, sealed, and unopened. Please feel free to ask any questions and thank you for your interest.",35.362456,"Asheville, NC",-81.811752,5.0,CITRUS & CUCUMBER Cleansing and Exfoliating Towelettes - 3 Packages,https://asheville.craigslist.org/for/d/citrus-cucumber-cleansing-and/6501781803.html
Hilti PA-910 Surveyor's Tripod With PA-151 Head Just like the title says. Great shape. Rock solid. Nothing loose or wobbly. $100.00 Very FIRM Bostic,35.362421,"Bostic, NC",-81.811452,100.0,Hilti PA-910 Surveyor Tripod With PA-151 Head,https://asheville.craigslist.org/tls/d/hilti-pa-910-surveyor-tripod/6513057551.html
"Small, glass jar. Perfect condition. Cozy Autumn feel. Warm Fall colors. Painted vines, leaves and acorns in deep, earthy tones. 2 1/2"" high x 2 3/4"" deep.",35.362421,"Asheville, NC",-81.811452,5.0,CUTE & COZY GLASS JAR with Fall Theme,https://asheville.craigslist.org/art/d/cute-cozy-glass-jar-with-fall/6501788911.html
"Never used. Like new condition. Great for carrying makeup, shampoo, toothbrush, water, vitamins, etc. 10.5 inches long (at longest point), 7 inches high. Smoke-free home. Pet-free home.",35.362421,"Asheville, NC",-81.811452,7.0,"Adorable, Tiny TOTE bag",https://asheville.craigslist.org/hsh/d/adorable-tiny-tote-bag/6501789217.html
"STAFFORD boxer shorts. 100% Cotton. Blue flannel. Real soft. Brand new and never worn. Still has tag with original price of $12. Received as a gift. Label says Size Large, but these look slightly larger than Medium.",35.362421,"Asheville, NC",-81.811452,6.0,New BOXER SHORTS...BLUE FLANNEL...Still Has TAGS...Never Worn,https://asheville.craigslist.org/clo/d/new-boxer-shortsblue/6501789633.html
"Royal Plush Raschel Throw. Extremely soft! (And extremely adorable.) Brand new, never used, still in package. Measures 50"" x 60"". Snowman artwork by Amy Hautman.",35.362421,"Asheville, NC",-81.811452,25.0,SNOWMAN THROW...Artwork by Artist Amy Hautman...BRAND NEW in Package,https://asheville.craigslist.org/hsh/d/snowman-throwartwork-by/6501788369.html
"Utilizes diamond sharpened carbide inserts. Handle has two sharpeners...one is for double-edge tools like axes and hatchets, and the other is for single-edge tools like mower blades, garden shears, etc. Much easier and faster than using a file. Sharpens in just a few strokes. Sharpens Axes, Pulaskis, Hatchets, Lawn Mower Blades, Garden Shears, Large Garden Tools, Shovels, and More.",35.362421,"Asheville, NC",-81.811452,18.0,"TOOL & BLADE SHARPENER - For Mower Blades, Garden Tools, Shears, Axes",https://asheville.craigslist.org/tls/d/tool-blade-sharpener-for/6501788614.html
"DURA SAFE Plastic Card Sheets. Each sheet has nine sleeves per page. Sleeves are top loading. Pages fit into any standard three-ring binder. New and unused. Pages still have sales stickers on them. For trading cards, collectible cards, small photos, small paper collectibles, or coupons. Six pages total.",35.362421,"Asheville, NC",-81.811452,6.0,DURA SAFE Plastic Card Sheets,https://asheville.craigslist.org/for/d/dura-safe-plastic-card-sheets/6501796253.html
"All three jars are in perfect condition and squeaky clean. Glass lids have rubber seals for tight fit. Two of the jars are identical, and one of the jars is slightly different and slightly taller. The two identical jars are 2.5 inches tall (with lid on), and the other jar is 3.25 inches tall (with lid on). Great for organizing craft supplies, beads, buttons, paper clips, thumbtacks, nails, screws, etc.",35.362421,"Asheville, NC",-81.811452,6.0,"3 Cute, Small, GLASS JARS...with GLASS LIDS",https://asheville.craigslist.org/hsh/d/3-cute-small-glass-jarswith/6501796048.html
Like new condition. Never worn. Size XL. Thank you for your interest!,35.362421,"Asheville, NC",-81.811452,40.0,MEMPHIS IN MAY 2002...Beale Street Music Fest...TIE-DYE T-Shirt,https://asheville.craigslist.org/for/d/memphis-in-may-2002beale/6501796476.html
"IC POWER. Model CRT9617. 17"" Monitor. Excellent condition. Please feel free to ask any questions. Thank you!",35.362421,"Asheville, NC",-81.811452,75.0,"17"" Monitor",https://asheville.craigslist.org/for/d/17-monitor/6501796811.html
"Excellent condition. No lines, tears, or marks. Inside pages look brand new. Has never been read. Many photos and neat retro advertising. Articles Include: From Sword to Scythe in Champlain Country Cook Islands: Paradise in Search of a Future San Marino: Little Land of Liberty Life in a ""Dead"" Sea: Great Salt Lake First Woman Across Greenland Ancient Aphrodisias and its Marble Treasures",35.362421,"Asheville, NC",-81.811452,10.0,"VINTAGE National Geographic, August 1967 - EXCELLENT Condition",https://asheville.craigslist.org/atq/d/vintage-national-geographic/6501797157.html
"Three Dimensional Puzzle of Paris Storefronts and Buildings. Purchased in 1992 and never opened. Box is in perfect condition and still sealed in its original cellophane plastic. 353 pieces. Completed measurements are 11.5"" high, 13.5"" wide, 9"" deep. Artwork by French artist Daniel Leclerc.",35.362421,"Asheville, NC",-81.811452,75.0,3-D PUZZLE of PARIS - Purchased in 1992 and Never Opened,https://asheville.craigslist.org/clt/d/3-puzzle-of-paris-purchased/6501803793.html
"Museums in Rome and Sistine Chapel. Published 1976. Like new condition. A collection of the museums of Rome, and the paintings, sculptures, and artifacts in those museums. Also included is the Sistine Chapel and works of Michelangelo. A rare and hard to find book. 145 Pages.",35.362421,"Asheville, NC",-81.811452,90.0,MUSEUMS IN ROME AND SISTINE CHAPEL - Published 1976 - LIKE NEW,https://asheville.craigslist.org/clt/d/museums-in-rome-and-sistine/6501804000.html
"2002 Chevrolet Monte Carlo SS. Super clean and super sleek. Black and beautiful. Lots of extras including sunroof, new tires and just 117k miles.",35.6172,"Asheville, NC",-82.407,5500.0,Monte Carlo,https://asheville.craigslist.org/cto/d/monte-carlo/6512925714.html
"Vintage Thermos. Excellent condition. Never used. Made in USA. Made in Nashville, Tn. Wide mouth. For hot and cold beverages. Stopper prevents spillage. Great for soups and stews. Aqua blue and cream color. Slightly less than 9 1/2"" tall. Holds one pint of liquid (1/2 liter). I have seen the original sticker for this thermos, and the manufacturer states that it is ""UNBREAKABLE."" This belonged to my parents, and I would like to see it go to a good home.",35.6172,"Asheville, NC",-82.407,18.0,VINTAGE ALADDIN THERMOS - Excellent Condition - NEVER USED,https://asheville.craigslist.org/for/d/vintage-aladdin-thermos/6501803571.html
asking $95,35.3432,"Horse Shoe, NC",-82.5565,95.0,3pt hitch Trailer Mover,https://asheville.craigslist.org/grd/d/3pt-hitch-trailer-mover/6497709979.html
Has very slow leak. Will hold air for around 6 hours,35.5393,"Reynolds, NC",-82.518,5.0,"1.5"" Self inflating Sleeping pad",https://asheville.craigslist.org/spo/d/15-self-inflating-sleeping-pad/6503926596.html
"Tumbling Creek Ranch Goat Milk Soap. All Natural. No preservatives, chemicals, or additives. Bar is very thick and heavy, and lasts a very long time. Smells wonderful! Coconut Oil is the first ingredient, and Goat Milk is the second ingredient, so this soap contains mostly these two ingredients. Ingredients: Coconut Oil, Fresh Goat Milk, Olive Oil, Grapeseed Oil, Lye, Palm Oil, Lard, Fragrance Oil, Castor Oil, Cornmeal.",35.5393,"Asheville, NC",-82.518,8.0,GOAT MILK SOAP with Coconut Oil - All Natural,https://asheville.craigslist.org/for/d/goat-milk-soap-with-coconut/6501804224.html
"various paintings and sketches by semi famous, locally famous and unknown artists. ALL ORIGINALS. some framed, most not. Perfect for starting a collection or adding to an art gallery. Two nudes but nothing obscene, Contact me via craigslist if interested.",35.5393,Unspecified,-82.518,500.0,Various Art Items Paintings Sketches Shown by Appointment,https://asheville.craigslist.org/art/d/various-art-items-paintings/6500801423.html
It does not run but can be fixed . It is complete with a few after market parts..... The motor will not turn over.... Will trade just let know what you have... call or text ATV four wheeler Yamaha Polaris Kawasaki Suzuki Honda dirt bike,35.6819,"Marion, NC",-82.018,600.0,Yamaha 450,https://asheville.craigslist.org/snw/d/yamaha-450/6512794323.html
"This is my Epiphone Jumbo acoustic guitar. It's in flawless condition without scratches, dents, blemishes, or any other imperfections. It's a jumbo size which increases the bass, fullness and volume of the guitar. It has a very nice tone with great mids, lows, and highs and projects strong and clear. The SlimTaper D shape neck allows your hand fit comfortable even after many hours after playing. Chords feel great and leads are fast and smooth. Most guitars only have the lower strap button for one end of the strap and you have to tie the other end of to the headstock. This guitar has both lower and upper strap buttons so you don't have to drill a hole to install another. I have included many high resolution pictures from different angles to allow you to see everything in full detail. I took duplicate pictures to show how the color changes slightly from darker to warmer depending on the lighting. This is a very nice guitar and I know you will absolutely love it. Thanks for checking my post!",35.6819,Unspecified,-82.018,200.0,Epiphone Jumbo Acoustic Guitar,https://asheville.craigslist.org/msg/d/epiphone-jumbo-acoustic-guitar/6498398687.html
"Super comfortable three-seater sofa with deep seats mounted on swinging hardware. Great addition to any porch. Seats up to five people. Perfect for spring naps, drinks or reading a book while swaying in the breeze. With some fabric and a staple gun the couch is easy to recover so it looks brand new. Everything included for this dirt cheap price.",35.6819,"Asheville, NC",-82.018,70.0,Three seater sofa porch swing,https://asheville.craigslist.org/fuo/d/three-seater-sofa-porch-swing/6512648764.html
"This is a golden linen fabric couch with bronze upholstery tacks. We had it in our tiny home. It is very comfortable and the cushions are down filled. The bottom of one cushion has a stain and the arm has a small tear. $100 obo. 56"" wide 36"" deep and 33"" tall. No smoking home. Call or text. I will not respond to emails. 828527442eight",35.6819,"Marion, NC",-82.018,100.0,Gold Colored Down Filled Loveseat,https://asheville.craigslist.org/fuo/d/gold-colored-down-filled/6500277614.html
"Estate sale. Selling Furniture as well as household items, Will show by appointment only. Come by yourself or bring 100 friends with you. Antque school desk, tables, wood shelves, stove and more. I will not sell to any PAWN SHOPS. My relatives were retired Navy officers who bought quality items. Contact me via craigslist to arrange meeting at the house. The house is also for sale and has a building on it, perfect for a small church or biker club.",35.6819,Unspecified,-82.018,100.0,Tables antique school desk other items Yard Estate Sale by Appointment,https://asheville.craigslist.org/fuo/d/tables-antique-school-desk/6500799398.html
Disney Pixar CARS Little Boy's size L(9/10) SLIPPERS New with Tags These Lightning McQueen slippers for toddlers feature a colorful design and are easy to put on Comfortable Easy to put on Plush Skid-resistant soles Sole is approximately 7 inches long,35.6819,"Waynesville, NC",-82.018,4.0,Disney CARS Little Boy's 9/10 SLIPPERS Lightning McQueen RED ~ New,https://asheville.craigslist.org/clo/d/disney-cars-little-boys-9-10/6503678953.html
German built Schimmel grand piano now available. Make: Schimmel Finish: Walnut Serial: 255.107 Year: 1985 freeburgpianos.com PIANO GALLERY,35.343582,"Hendersonville, NC",-82.474154,11500.0,Schimmel Grand Piano,https://asheville.craigslist.org/msd/d/schimmel-grand-piano/6483090686.html
SCHOLASTIC Grades 1 to 2 ART SHAPES Building Pieces New in Box Develop abstract thinking! Helps children build visual perception and spatial relationship skills Enhances problem solving skills Contents: 1 set of building shapes 12 double sided image cards,35.343582,"Waynesville, NC",-82.474154,2.0,SCHOLASTIC ART SHAPES Grades 1 to 2 Building Pieces ~ New in Box,https://asheville.craigslist.org/tag/d/scholastic-art-shapes-grades/6484858118.html
McGregor lefty graphite shaft oversize 9 degree fairway driver. Nice golf club for $20. 712-O327,35.560859,"Candler, NC",-82.644825,20.0,McGregor left hand graphite shaft oversized driver,https://asheville.craigslist.org/spo/d/mcgregor-left-hand-graphite/6477078073.html
"3.8 6 cylinder model getting roughly 20/25 mpg city/highway. 200 HP 225 Torque. -T-tops do not leak and are awesome -Fresh Clutch -Great interior -Sony Sound System -Good Tires -Good Brakes -Healthy Engine -Maintained with care -Minor cosmetics -Could probably use new rear shocks The car has been my daily driver for roughly 6+ years. It's a great car and I'm only looking to sell/trade for a Motorcycle or Truck. My girlfriend would prefer it be a truck, but show me what you've got. Cash also accepted obviously. Would make a solid first car. Price reflects that the Camaro has been well maintained, has a fresh clutch, and drives beautifully.",35.6004,"Asheville, NC",-82.4918,2800.0,1996 Camaro for sale/trade,https://asheville.craigslist.org/cto/d/1996-camaro-for-sale-trade/6512528307.html
Club Car rear seat with all the hardware 125.00,35.55698,"Asheville, NC",-82.606498,2800.0,Club Car rear seat,https://asheville.craigslist.org/spo/d/club-car-rear-seat/6512475683.html
"Resin dressers, excellent condition. Have 2 - $25 or $40 for pair. Measurements approximately 21.5"" Wide, 15"" Deep, 23"" High.",35.55698,"Asheville, NC",-82.606498,25.0,Sterilite Dressers,https://asheville.craigslist.org/fuo/d/sterilite-dressers/6479028959.html
"4 cylinder 5-speed 228,570 miles, sun roof, good driving car, cold A/C, nice hatch back Please calls only Terry",35.55698,Unspecified,-82.606498,1500.0,2001 Mazda Protege,https://asheville.craigslist.org/cto/d/2001-mazda-protege/6512476721.html
Here is a nice Sears X-Cargo car top carrier ready to mount to your rack or make into a motorcycle trailer. A little dirty and can use some foam tape but in great shape otherwise! Don't spend hundreds when you can spend just $50!!,35.2208,"Brevard, NC",-82.7404,50.0,Car Top Carrier,https://asheville.craigslist.org/pts/d/car-top-carrier/6512529760.html
"I have a super nice 1978 John Deere 208 with a 52"" plow that I extended, Has LED lights front and back for plowing. I rebuilt the rest of the tractor and painted it and it is in good shape. Am interested in a side by side or a nice 4x4 four wheeler or real good side by side go cart, golf cart, 8N tractor.. if you have any one of these, I would be interested, let me know. text or call",36.3049,"Hendersonville, NC",-77.5607,50.0,"78 Super Nice John Deere/ Trade 4X4 Four Wheeler, Nice 2 seat go kart",https://asheville.craigslist.org/snw/d/78-super-nice-john-deere/6501971768.html
Wanted to buy 1892 to 1916 Barber quarters. ALSO will buy other silver and gold American coins. Will pay top dollar.,36.3049,"Hendersonville, NC",-77.5607,50.0,WANTED American Silver Coins,https://asheville.craigslist.org/wan/d/wanted-american-silver-coins/6484891487.html
I have 4 500lb capacity Trollies 1 ton total. Currently set at 12 inch but can be adjusted down to 4 inch These were used in a production paint shop to move racks in and out of paint booth selling as a set will not seperate,36.3049,"Fletcher, NC",-77.5607,200.0,I Beam Trollies,https://asheville.craigslist.org/tls/d/beam-trollies/6512407017.html
"DS-X1 - 2XL - MATTE BLACK - 75.00 CS-R3 - 2XL - MATTE BLACK - 50.00 CS-R3 - LG - BLACK - 50.00 CS-R3 - XL - WHITE - 50.00 CL-17 - MD - MATTE BLACK - 65.00 CL-17 - LG - MATTE ANTHROCITE - 65.00 CL-17 - 2XL - MATTE BLACK - 65.00 CL-17 - SM - WHITE - 65.00 ALL HELMETS ARE NEW IN BOX, NEVER RIDDEN, NEVER WORN!!! CLOSED MY SHOP THIS IS WHATS LEFT OF MY INVENTORY!!!",35.2208,"Brevard, NC",-82.7404,50.0,HJC Helmets Brand New In Box!!!,https://asheville.craigslist.org/mpo/d/hjc-helmets-brand-new-in-box/6512407134.html
