Title,Location,Price,Description,Url,Latitude,Longitude
Delta / Mini Kossel 3D Printer w/ Filament,"Bostic, NC",165.0,"Delta / Mini Kossel 3D Printer This is a ""Micromake D1"" clone. Perfectly running stock Micromake D1 firmware which is based on Repetier. Prints PLA beautifully and has a heated bed so you can also print ABS and other filaments if you desire. I have it dialed in to around 100 microns precision but I'm betting with a bit of tweaking it can become even more precise if you're that anal about it. Calibrating a Delta requires skills that are a bit too much for me to wrap my head around. I also have a Tevo Tarantula Cartesian so I don't really need this delta. This delta works great and is much faster than a Cartesian printer. I bought it to learn from but I'll stick to my Tevo. It's easier for me to calibrate. A backup of the original firmware is on the SD card, along with a customized version of Cura with a set up for ""auto-leveling"". Comes with the partial roll of PLA you see in the picture. Looks to be about 1/4 of a roll which will let you make a lot of stuff. I can give you a quick down and dirty lesson showing how to use the Cura auto-leveling feature but that is the extent of the ""technical support"" I will be able to offer. There is tons of support available online including a Micromake Facebook group that I gained plenty of help and knowledge from. $150.00 VERY firm. Bostic",https://asheville.craigslist.org/ele/d/delta-mini-kossel-3d-printer/6495182402.html,35.362369,-81.811516
trailers & tires for sale,"Gaffney, SC",1000.0,"ALL TRAILERS ARE NEW WITH TITLE 6x16 tandem trailer $1995.00 6x14 $1395.00 6x12 tandem trailer $1495.00 6x12 $1195.00 6x10 $1050.00 5x10 $1000.00 6x10 NO TAX 2INCH hitch 2x8 TREATED WOOD FLOOR, 3500 LBS AXLE, DROP DOWN REMOVABLE REAR GATE, 13 INCH TIRES, LIGHTS AND SAFETY CHAINS FIRM ON PRICES 5x10 economy trailer 2000Lb axle 30 in gate 12 in tires $895 ALL TIRE AND RIM ARE NEW White 13 inch tires 5 lug rim 5 on 4 1/2 175/80D/13-$75.00 Gray 15 inch tires 6 lug rim 225/75D/15 $110.00 New 205/75/d15 inch tires & white rims load range C 6ply 5 on 4 1/2 bolt pattern $95.00 each firm CALL OR Txt Gaffney sc",https://asheville.craigslist.org/grd/d/trailers-tires-for-sale/6482731677.html,35.0999,-81.7056
Custom VW Trike,"Waynesville, NC",2500.0,For sale custom 84 Honda/VW trike. Customized 1984 Honda front end with 1974 VW motor and tranny. Has 2 working gas tanks and a new front tire. Needs a GENERATOR. Call after 6:00 pm.,https://asheville.craigslist.org/mcy/d/custom-vw-trike/6513055229.html,35.0999,-81.7056
New 5x10 trailer,"Gaffney, SC",895.0,5x10 economy trailer 2000Lb axle 30 in gate 12 in tires $895 no tax call or txt Gaffney sc,https://asheville.craigslist.org/grd/d/new-5x10-trailer/6510113057.html,35.0999,-81.7056
Kustom pa,Unspecified,175.0,"200 watt Kustom pa. Head, speakers and cables. May take electric guitar for trade. cash $175. firm like new",https://asheville.craigslist.org/msg/d/kustom-pa/6509588532.html,35.7126,-82.5491
Ferris zero turnz is1000,"Hendersonville, NC",2500.0,Ferris zero turn52cut. Z is 1000nice mower no text or emails,https://asheville.craigslist.org/grd/d/ferris-zero-turnz-is1000/6509720127.html,35.341122,-82.449045
"Sheds, utility, Storage building!!!","Asheville, NC",2500.0,"You design it we build it. If what you want is not already on the lot you pick color, size, and Style all you need is the first month down and ID and will be ready for your house in 2weeks Free delivery and set-up call or text . www.willowlakebuildings.com shed, lofts, barns, carports, garages, man cave, lady get away or utility buildings, 50-year Limited manufacturers warranty on Smart Siding",https://asheville.craigslist.org/for/d/sheds-utility-storage-building/6513047081.html,35.611493,-82.629433
"18x31 Metal Building - w/Side,Back, & Doors included","Barnardsville, NC",2500.0,18x31 fully enclosed 14' high Quality Metal building with 29ga Galvalume metal. Roof is 14ga White steel and Burgundy colored trim. Custom wood/metal doors on the front with lock. Solid steel service door at the front/side of building. Can be setup by professional for and extra $625 or on your own. Certified building.,https://asheville.craigslist.org/bfs/d/18x31-metal-building-sideback/6489133944.html,35.7748,-82.4567
"HORSE HAY, EXCELLENT QUALITY","Cherryville, NC",2500.0,"This hay is 50 to 60% alfalfa, with orchard and timothy mix from Ohio. Square bales weighting 60 to 70 pounds each. Hay is soft and pretty and green. $10.00 per bale call for more info., Delivery available",https://asheville.craigslist.org/grd/d/horse-hay-excellent-quality/6499735579.html,35.7748,-82.4567
Custom White Oak Trailer Flooring,Unspecified,2500.0,"Custom sawmilling services, LT-40 Wood-mizer, stationary mill cutting your logs or mine to your specifications at my location from 4ft-20ft long and up to 20 inches wide. ( I do not stock 20ft logs, but can saw your logs if you deliver them to me) Specializing in White Oak decking. All decking cut to order.",https://asheville.craigslist.org/grd/d/custom-white-oak-trailer/6482951960.html,35.7748,-82.4567
WANTED TULIP POPULAR,"Bat Cave, NC",2500.0,looking for some dry straight 4/4 tulip popular boards that have been edge cut,https://asheville.craigslist.org/mat/d/wanted-tulip-popular/6507782225.html,35.4515,-82.2871
2007 Cub cadet46cut,"Hendersonville, NC",800.0,2007 Cub cadet46cut rebuilt moter good shape.no text or emails thank you.,https://asheville.craigslist.org/grd/d/2007-cub-cadet46cut/6501382988.html,35.365977,-82.437975
reduced VINTAGE LARGE WATER SHUT OFF VALVE,"Asheville, NC",195.0,"VERY NICE, WORKS FINE, OPEN AND SHUT APPEAR IN THE WINDOW WHEN YOU TURN WHEEL, HAS A BRASS BEZEL AROUND WINDOW 250.00 MAY BE SEEN AT SWEETEN CREEK ANTIQUE MALL BOOTH AD4861",https://asheville.craigslist.org/atq/d/reduced-vintage-large-water/6492419513.html,35.365977,-82.437975
2-Two Door Lockers,"Bat Cave, NC",100.0,"2 - Two Door Locker great for garages, man caves, storage for kids school supplies, etc. Metal gray two door cabinet some wear. Each one is 31"" tall x 12"" wide x 21"" depth.",https://asheville.craigslist.org/atq/d/2-two-door-lockers/6492419375.html,35.4515,-82.2871
Board and Batten Siding,Unspecified,100.0,"White Pine or Poplar siding cut 1/2""X12""X10' priced at $1/sq ft, 3/4""x12""x10' and 1""x12""x10' priced at $1.25/sq ft. Pricing includes 3/4"" or 1""x3""x10' battens. Other sizes available. All siding cut to order. Custom sawing also available from your logs or mine. sawmill lumber building materials wood siding",https://asheville.craigslist.org/mat/d/board-and-batten-siding/6482977024.html,35.565467,-81.535013
8' foot T8 florescent shop lights with bulbs,"Asheville, NC",10.0,8' Florescent shop lights. Bulbs included. $10 each,https://asheville.craigslist.org/for/d/8-foot-t8-florescent-shop/6498243663.html,35.6374,-82.5646
reduced LOUIS XV MARBLE TOP 2 DRAWER SIDE TABLE,"Asheville, NC",350.0,"EXCELLENT CONDITION, REAL MARBLE TOP, ORIGINAL HARDWARE EXQUISITE CARVED INLAYS WITH REDDISH COLORED ROSES MAY BE SEEN AT SWEETEN CREEK ANTIQUE MALL BOOTH AD4861",https://asheville.craigslist.org/atq/d/reduced-louis-xv-marble-top-2/6492419150.html,35.6374,-82.5646
SEASONED FIREWOOD,"Bat Cave, NC",75.0,"MOSTLY SEASONED OAK SPLIT, APPROX 18"" LONG. STACK 4' TALL X 8' LONG 75.00. NO DELIVERY, PICK UP ONLY WITH 4 WH DRIVE",https://asheville.craigslist.org/grd/d/seasoned-firewood/6479223420.html,35.4515,-82.2871
Oak Hall Tree,"Asheville, NC",500.0,"Oak Hall Tree with Mirror with Hat Hooks 79' tall X 24' wide X 14"" deep MAY BE SEEN AT SWEETEN CREEK ANTIQUE MALL, BOOTH AD4861",https://asheville.craigslist.org/atq/d/oak-hall-tree/6505782338.html,35.4515,-82.2871
VINTAGE OAK COMPACT LADIES WRITING DESK,"Lake Lure, NC",325.0,"GREAT LADIES COMPACT CYLINDER DESK. LOTS OF QUARTER SAWN OAK, LEATHER WRITING TOP. 27"" WIDE X 19"" DEEP X 40"" MAY BE SEEN AT SWEETEN CREEK ANTIQUE MALL, ASHEVILLE NC",https://asheville.craigslist.org/atq/d/vintage-oak-compact-ladies/6505782685.html,35.4515,-82.2871
NICE VINTAGE STAINED GLASS WINDOW,"Lake Lure, NC",125.0,"NICE WALNUT FRAME 25"" X 35"". HAS A VERY SMALL PIECE OF GLASS MISSING, OTHERWISE IN GOOD CONDITION.",https://asheville.craigslist.org/atq/d/nice-vintage-stained-glass/6492419235.html,35.4515,-82.2871
2002 4runner 4wd sport edition,"Asheville, NC",1200.0,"Parting out a 2002 4runner 4wd sport edition.198,000 miles, very clean engine. No rust. Had front end drivers side damage, has bent frame is reason for part out. List out what you need and will get price if parts are available. I will not ship or deliver parts. Some parts priced: Sport hood with scoop light bend on front, without insert for scoop: $160 Leather special edition perforated leather manual seats front and rear (are unbolted in pic), $425 SOLD Full set of fender flares $240 Rear painted bumper, paint scratch on center piece $160 Running engine, you test run before pulled $800 Automatic transmission $750 Transfer case $400 4.10 complete rear end with traction control, not e-locker $400 Doors $200 each Rear hatch $350 Full carpet set $150 SOLD Center console $75 sold Door panels $50 each or all 4 $170 SOLD Helo 16' rims sold Michelin 265/70/16 Tires, Like new sold Wheels and tires sold Luggage rack complete $75 sold Passenger fender without flare $150 with flare $200 Leather steering wheel very little wear $50 Running boards set $120 sold Headlights each $45 sold Tail lights each $40 Side front parking lights each $15 Rear cargo cover $50 sold Prices are not negotiable. Will give small discount according to amount bundled.",https://asheville.craigslist.org/pts/d/2002-4runner-4wd-sport-edition/6513064216.html,35.4515,-82.2871
Granite top/ sink,Unspecified,100.0,In New condition !!,https://asheville.craigslist.org/for/d/granite-top-sink/6502108981.html,35.5808,-82.6078
"1979 International 4900-290 CUMMINS - $7,000",Unspecified,100.0,"2 -WAY TAILGATE , HAS HINGES AND PINS FOR BARN SWING OR STANDARD FACTORY DUMP TRUCK WITH HENDRICKSON SUSPENSION 290 CUMMINS WITH EXHAUST BRAKE 8LL TRANSMISSION WITH DEEP REDUCTION STEEL DUMP BED WITH TARP",https://asheville.craigslist.org/for/d/1979-internationalcummins-7000/6513062486.html,35.5808,-82.6078
50 ft Generator Cord etc.,Unspecified,100.0,New used 1 time !!!,https://asheville.craigslist.org/for/d/50-ft-generator-cord-etc/6502054382.html,35.625608,-82.642791
Paslode framing fuel cell,Unspecified,10.0,New !!!,https://asheville.craigslist.org/tls/d/paslode-framing-fuel-cell/6502062634.html,35.5808,-82.6078
Xbox 360 kinect,Unspecified,10.0,Works great !!,https://asheville.craigslist.org/for/d/xbox-360-kinect/6502065792.html,35.5808,-82.6078
VINTAGE BRASS PATIO OUTSIDE LAMP,"Lake Lure, NC",50.0,"ALL BRASS, 6 SIDED, BEVELED GLASS. 10"" WIDE X 25"" TALL, EXCELLENT CONDITION MAY BE SEEN AT SWEETEN CREEK ANTIQUE MALL, ASHEVILLE, NC",https://asheville.craigslist.org/atq/d/vintage-brass-patio-outside/6505782493.html,35.5808,-82.6078
Ps3 / 2 wireless controllers,Unspecified,145.0,"Works great,and is the white slim ps3!",https://asheville.craigslist.org/for/d/ps3-2-wireless-controllers/6502122175.html,35.5808,-82.6078
Powernail floor stapler,Unspecified,65.0,Works Great !!!,https://asheville.craigslist.org/tls/d/powernail-floor-stapler/6502058904.html,35.5808,-82.6078
18ky Gold Ladies Multirope Rolex,"Whittier, NC",3999.0,"New Jewelry has arrived at Alan's Jewelry & Pawn in Cherokee... Here at Alan's Jewelry and Pawn we buy Gold, Silver, Platinum, and even Gift Cards. We have a hassle free in store financing that lets you pick out items and walk out with them the same day. We also have free layaway at all our locations, 1186 Patton Ave, 736A Tunnel Road, and in Cherokee right across from the Casino! Come to Alan's Jewelry and Pawn and find out why we are voted the #1 pawn shop in Western North Carolina! Cash offers considered, please message with any question or concerns, Thank you.",https://asheville.craigslist.org/jwd/d/18ky-gold-ladies-multirope/6513065269.html,35.468167,-83.301902
1979 Harley Davidson Golf Cart,"Asheville, NC",2500.0,"New:Engine&Transmission ,Tires,Starter/Generator,Paint. Runs Great.$2500.00 Call For Info",https://asheville.craigslist.org/mcy/d/1979-harley-davidson-golf-cart/6483920142.html,35.5971,-82.5565
1st $100 Takes my Leaf Vacuum/Parking Lot Vacuum,"Waynesville, NC",100.0,Runs great. Great for parking lots or Leaves. I will Trade for a Lawnmower . Please leave your name and number.,https://asheville.craigslist.org/grd/d/1st-100-takes-my-leaf-vacuum/6511930644.html,35.5971,-82.5565
Leaf/Parking Lot Vacuum,"Waynesville, NC",100.0,1st $100 takes it. Runs great. Great for parking lots or Leaves. I will trade for a lawnmower. Please leave your name and number.,https://asheville.craigslist.org/tls/d/leaf-parking-lot-vacuum/6513065782.html,35.5971,-82.5565
Trade Vacuum 4 Lawnmower,"Waynesville, NC",100.0,I will Trade my Parking Lot/Leaf Vacuum for a Lawnmower. Please leave your name and number.,https://asheville.craigslist.org/bar/d/trade-vacuum-4-lawnmower/6513066423.html,35.5971,-82.5565
New $300 off reg price. 5.5' x 12' x 7' mini Coop d Villa Deluxe,"Turtletown, TN",2000.0,Beautiful Solid wood all in one Chicken Coop and run area * (reg. price $2300.00) pick it up at this special price of $2000. This is the only one so act fast and save. This coop is heavy duty and weighing in at around 1200 pounds. Check out my Video on my web site. Know what your buying. www.DavidsChickenCoop.com Other coops available. Top Quality Craftsmanship built here in the TN. Mtns. Thank You!,https://asheville.craigslist.org/grd/d/new-300-off-reg-pricemini/6492418149.html,35.100775,-84.373283
